profamMFR	NCOMP	ORDCOM_1	POSIND_1	RELPAR_1	SESSO_1	ETAM_1	tipnu2_1	numnu2_1	rpnuc2_1	ORDCOM_2	POSIND_2	RELPAR_2	SESSO_2	ETAM_2	tipnu2_2	numnu2_2	rpnuc2_2	ORDCOM_3	POSIND_3	RELPAR_3	SESSO_3	ETAM_3	tipnu2_3	numnu2_3	rpnuc2_3	ORDCOM_4	POSIND_4	RELPAR_4	SESSO_4	ETAM_4	tipnu2_4	numnu2_4	rpnuc2_4	ORDCOM_5	POSIND_5	RELPAR_5	SESSO_5	ETAM_5	tipnu2_5	numnu2_5	rpnuc2_5	ORDCOM_6	POSIND_6	RELPAR_6	SESSO_6	ETAM_6	tipnu2_6	numnu2_6	rpnuc2_6	ORDCOM_7	POSIND_7	RELPAR_7	SESSO_7	ETAM_7	tipnu2_7	numnu2_7	rpnuc2_7
021745	04	01	1	01	1	015	1	1	2	02	1	02	2	014	1	1	1	03	1	06	1	009	1	1	3	04	1	06	2	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021746	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021747	04	01	1	01	1	015	1	1	2	02	1	02	2	015	1	1	1	03	1	06	1	009	1	1	3	04	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021748	03	01	1	01	1	011	1	1	2	02	1	03	2	009	1	1	1	03	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021749	01	01	1	01	1	015	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021750	03	01	1	01	1	008	1	1	3	02	1	04	1	014	1	1	2	03	1	04	2	013	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021751	03	01	1	01	1	009	4	1	3	02	1	04	2	015	4	1	1	03	1	17	1	015	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021752	04	01	1	01	1	015	1	1	2	02	1	02	2	015	1	1	1	03	1	06	1	007	1	1	3	04	1	06	1	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021753	03	01	1	01	1	008	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	015	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021754	02	01	1	01	1	017	2	1	2	02	1	02	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021755	02	01	1	01	1	012	2	1	2	02	1	03	2	011	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021756	01	01	1	01	1	010	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021757	02	01	1	01	1	017	2	1	2	02	1	02	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021758	05	01	1	01	2	014	1	1	1	02	1	02	1	014	1	1	2	03	1	06	2	010	1	1	3	04	1	06	1	009	1	1	3	05	1	11	2	008	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021759	04	01	1	01	2	013	1	1	1	02	1	02	1	014	1	1	2	03	1	06	1	009	1	1	3	04	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021760	01	01	1	01	2	009	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021761	03	01	1	01	2	016	1	1	1	02	1	02	1	017	1	1	2	03	1	06	2	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021762	03	01	1	01	2	017	1	1	1	02	1	02	1	018	1	1	2	03	1	06	1	011	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021763	03	01	1	01	2	014	1	1	1	02	1	02	1	016	1	1	2	03	1	06	1	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021764	02	01	1	01	2	014	2	1	1	02	1	02	1	015	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021765	02	01	1	01	2	010	2	1	1	02	1	02	1	011	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021766	04	01	1	01	2	010	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	016	1	1	1	04	1	12	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021767	01	01	1	01	2	012	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021768	02	01	1	01	2	010	2	1	1	02	1	02	1	010	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021769	01	01	1	01	2	013	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021770	03	01	1	01	2	014	1	1	1	02	1	02	1	018	1	1	2	03	1	06	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021771	01	01	1	01	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021772	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021773	04	01	1	01	2	017	1	1	1	02	1	02	1	017	1	1	2	03	2	06	2	010	1	1	3	04	1	06	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021774	03	01	1	01	2	008	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	014	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021775	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021776	03	01	1	01	2	013	1	1	1	02	1	02	1	014	1	1	2	03	1	06	1	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021777	02	01	1	01	2	018	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021778	03	01	1	01	2	013	4	1	1	02	1	06	2	008	4	1	3	03	1	06	2	004	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021779	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021717	02	01	1	01	1	018	2	1	2	02	1	03	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021718	01	01	1	01	1	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021719	04	01	1	01	1	015	1	1	2	02	1	02	2	014	1	1	1	03	1	06	1	007	1	1	3	04	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021720	03	01	1	01	1	014	1	1	2	02	1	02	2	013	1	1	1	03	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021721	04	01	1	01	1	013	1	1	2	02	1	02	2	012	1	1	1	03	1	06	1	008	1	1	3	04	1	06	2	005	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021722	04	01	1	01	1	011	1	1	2	02	1	03	2	011	1	1	1	03	1	06	2	002	1	1	3	04	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021723	04	01	1	01	1	013	1	1	2	02	1	02	2	014	1	1	1	03	1	06	1	008	1	1	3	04	1	06	2	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021724	03	01	1	01	1	012	1	1	3	02	1	04	1	018	1	1	2	03	1	04	2	017	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021725	04	01	1	01	1	010	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	016	1	1	1	04	1	12	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021726	02	01	1	01	1	016	2	1	2	02	1	02	2	015	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021727	02	01	1	01	1	017	2	1	2	02	1	02	2	017	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021728	05	01	1	01	1	015	1	1	2	02	1	02	2	015	1	1	1	03	1	06	1	009	2	2	2	04	1	06	1	008	1	1	3	05	1	09	2	007	2	2	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021729	04	01	1	01	2	012	1	1	1	02	1	02	1	013	1	1	2	03	1	06	2	008	1	1	3	04	1	06	1	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021730	02	01	1	01	2	016	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021731	03	01	1	01	2	011	1	1	1	02	1	02	1	012	1	1	2	03	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021732	03	01	1	01	2	009	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	016	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021733	03	01	1	01	2	017	1	1	1	02	1	02	1	017	1	1	2	03	1	06	2	012	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021734	02	01	1	01	2	017	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021735	03	01	1	01	2	008	1	1	1	02	1	02	1	009	1	1	2	03	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021736	03	01	1	01	2	013	4	1	1	02	1	06	2	007	4	1	3	03	1	06	2	004	4	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021737	01	01	1	01	2	017	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021738	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021739	03	01	1	01	2	012	1	1	1	02	1	02	1	013	1	1	2	03	1	06	2	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021740	02	01	1	01	2	015	2	1	1	02	1	02	1	016	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021741	02	01	1	01	2	018	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021780	03	01	1	01	1	017	1	1	2	02	1	02	2	017	1	1	1	03	1	06	1	012	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021781	03	01	1	01	1	010	1	1	2	02	1	03	2	009	1	1	1	03	1	06	2	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021782	05	01	1	01	1	011	1	1	2	02	1	02	2	011	1	1	1	03	1	06	1	003	1	1	3	04	1	06	1	003	1	1	3	05	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021783	05	01	1	01	1	008	4	2	3	02	1	12	1	008	4	2	3	03	1	04	2	014	4	2	1	04	1	16	2	018	2	1	1	05	1	16	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021784	04	01	1	01	1	012	1	1	2	02	1	02	2	012	1	1	1	03	1	06	1	003	1	1	3	04	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021785	04	01	1	01	2	009	1	1	1	02	1	02	1	010	1	1	2	03	1	06	2	002	1	1	3	04	1	06	2	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021786	03	01	1	01	2	016	1	1	1	02	1	02	1	017	1	1	2	03	1	06	1	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021787	03	01	1	01	2	013	1	1	1	02	1	03	1	015	1	1	2	03	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021788	03	01	1	01	2	017	2	1	1	02	1	02	1	018	2	1	2	03	1	06	1	012	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021789	04	01	1	01	2	008	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	015	1	1	1	04	1	12	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021790	04	01	1	01	2	013	1	1	1	02	1	02	1	015	1	1	2	03	1	06	2	008	1	1	3	04	1	06	1	005	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021791	03	01	1	01	2	018	0	0	0	02	1	06	1	017	2	1	2	03	1	08	2	016	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021822	01	01	1	01	1	012	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021823	03	01	1	01	1	010	1	1	2	02	1	02	2	009	1	1	1	03	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021824	02	01	1	01	1	008	3	1	3	02	1	04	1	015	3	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021825	05	01	1	01	1	013	1	1	2	02	1	02	2	012	1	1	1	03	1	06	2	007	1	1	3	04	1	06	2	005	1	1	3	05	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021826	05	01	1	01	1	014	1	1	2	02	1	02	2	014	1	1	1	03	1	06	1	009	1	1	3	04	1	06	1	008	1	1	3	05	1	06	1	006	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021827	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021828	02	01	1	01	1	015	2	1	2	02	1	02	2	014	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021829	03	01	1	01	1	017	1	1	2	02	1	02	2	017	1	1	1	03	1	06	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021830	04	01	1	01	1	015	1	1	2	02	1	02	2	013	1	1	1	03	1	06	2	006	1	1	3	04	1	06	1	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021831	03	01	1	01	1	018	1	1	2	02	1	02	2	018	1	1	1	03	1	06	1	014	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021832	01	01	1	01	1	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021833	04	01	1	01	1	013	1	1	2	02	1	02	2	012	1	1	1	03	1	06	2	006	1	1	3	04	1	06	2	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021834	02	01	1	01	2	015	2	1	1	02	1	02	1	017	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021835	03	01	1	01	2	011	1	1	1	02	1	02	1	010	1	1	2	03	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021836	04	01	1	01	2	012	1	1	1	02	1	02	1	012	1	1	2	03	1	06	1	003	1	1	3	04	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021837	03	01	1	01	2	013	1	1	1	02	1	02	1	014	1	1	2	03	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021838	05	01	1	01	2	009	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	016	1	1	1	04	1	12	1	011	1	1	3	05	1	12	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021839	04	01	1	01	2	013	1	1	1	02	1	02	1	014	1	1	2	03	1	06	2	008	1	1	3	04	1	06	2	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021840	03	01	1	01	2	010	1	1	1	02	1	03	1	012	1	1	2	03	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021841	04	01	1	01	2	012	1	1	1	02	1	02	1	012	1	1	2	03	1	06	1	002	1	1	3	04	1	06	1	001	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021842	02	01	1	01	2	018	0	0	0	02	1	06	1	013	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021843	05	01	1	01	2	007	1	1	3	02	1	04	1	015	1	1	2	03	1	04	2	013	1	1	1	04	1	12	2	008	1	1	3	05	1	12	1	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021844	04	01	1	01	2	010	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	014	1	1	1	04	1	12	2	007	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021845	04	01	1	01	2	011	1	1	3	02	1	04	1	017	1	1	2	03	1	04	2	015	1	1	1	04	1	12	1	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021846	01	01	1	01	2	018	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021847	02	01	1	01	2	018	2	1	1	02	1	02	1	018	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021792	03	01	1	01	1	017	1	1	2	02	1	02	2	017	1	1	1	03	2	06	1	010	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021793	01	01	1	01	1	012	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021794	03	01	1	01	1	015	1	1	2	02	1	02	2	015	1	1	1	03	1	06	1	008	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021795	03	01	1	01	1	010	3	1	3	02	1	04	1	017	3	1	1	03	1	12	2	008	3	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021796	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021797	02	01	1	01	1	018	2	1	2	02	1	02	2	018	2	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021798	03	01	1	01	1	008	1	1	3	02	1	04	1	016	1	1	2	03	1	04	2	014	1	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021799	02	01	1	01	1	012	4	1	3	02	1	04	2	018	4	1	1	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021800	02	01	1	01	1	013	0	0	0	02	1	17	1	011	0	0	0	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021801	03	01	1	01	1	017	1	1	2	02	1	02	2	017	1	1	1	03	1	06	1	009	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021802	04	01	1	01	1	017	1	1	2	02	1	02	2	014	1	1	1	03	1	06	1	008	1	1	3	04	1	06	2	006	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021803	05	01	1	01	1	013	1	1	2	02	1	02	2	012	1	1	1	03	1	06	1	004	1	1	3	04	1	06	1	003	1	1	3	05	1	06	2	002	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021804	04	01	1	01	1	013	1	1	2	02	1	02	2	012	1	1	1	03	1	06	2	005	1	1	3	04	1	06	1	003	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021805	04	01	1	01	1	007	1	1	3	02	1	04	2	014	1	1	1	03	1	04	1	014	1	1	2	04	1	12	2	006	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021806	02	01	1	01	2	009	2	1	1	02	1	03	1	009	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021807	02	01	1	01	2	014	2	1	1	02	1	02	1	015	2	1	2	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
021808	03	01	1	01	2	014	1	1	1	02	1	02	1	016	1	1	2	03	1	06	1	004	1	1	3	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 	  	 	  	 	   	 	 	 
